x;y;z
3,782129;4,074887;8,824042
4,182033;1,623419;8,824042
4,526803;2,350545;-7,052262
3,904849;4,829145;-6,049700
4,526803;4,344401;-8,601912
4,526803;2,359934;-8,601912
4,526803;3,836167;5,326849
4,526803;4,254219;-6,045165
3,904849;1,623419;-9,056599
3,732742;0,979451;8,322783
4,178471;3,713994;8,824042
3,904849;0,979451;-3,417572
3,904849;1,623419;-7,196887
4,526803;1,623419;3,429426
4,347124;1,623419;7,222084
4,360176;2,341036;7,075515
4,458237;3,369284;6,049644
4,526803;3,510504;5,326052
4,526803;3,368690;4,591169
4,526803;2,350545;3,575996
3,849305;0,979451;7,210686
2,419711;4,334385;4,256731
3,905355;4,372440;3,551375
3,904849;0,979451;3,431371
4,526803;3,368690;-6,037090
4,526803;3,510504;-5,302206
4,526803;3,369284;-4,578614
4,526803;2,341036;-3,552743
4,526803;1,623419;-3,406175
4,180031;2,628449;8,824042
3,156786;7,832829;-3,736071
3,156786;7,510612;2,046942
3,904849;4,843650;-4,611828
3,250622;7,386158;-3,451633
3,249405;7,064973;2,230429
2,719429;0,979451;-3,417123
2,719429;1,623419;-7,196887
2,719429;0,979451;7,211135
2,719429;0,979451;3,431371
1,328743;2,934072;-9,056599
1,328743;3,906274;-9,056599
1,328743;2,934072;-8,910164
1,328743;3,906274;-8,910164
1,178099;3,058541;-8,910164
1,178099;3,781805;-8,910164
4,398977;2,955934;6,666920
4,526803;2,955637;3,980431
2,719429;1,623419;3,429426
2,719429;1,623419;7,222084
2,719429;2,341036;7,075515
2,719429;2,955934;6,666920
2,719429;3,510504;5,326052
2,719429;2,955637;3,980431
2,719429;2,350545;3,575996
2,719429;3,369284;6,049644
2,719429;3,368690;4,591169
4,526803;2,955934;-3,961339
4,526803;2,955637;-6,647827
2,719429;1,623419;-7,198832
2,719429;1,623419;-3,406175
2,719429;2,341036;-3,552743
2,719429;2,955934;-3,961339
2,719429;3,510504;-5,302206
2,719429;2,955637;-6,647827
2,719429;2,350545;-7,052262
2,719429;3,369284;-4,578614
2,719429;3,368690;-6,037090
3,323944;4,846495;3,359380
3,825688;4,851155;2,820944
3,241176;5,248960;-5,776828
3,825649;5,020471;-0,346714
3,825688;5,047895;-0,891867
2,839080;6,678166;2,386905
3,324102;6,721993;1,816635
2,768816;7,014489;-4,261814
3,324102;6,845386;-0,348845
3,324102;6,875198;-0,891867
3,825688;5,245335;-3,941135
3,324102;7,009444;-3,126289
2,419711;4,279492;5,326849
4,200168;3,713994;8,648462
4,200168;2,628449;8,648462
-0,006635;3,713994;8,648462
-0,006635;2,628449;8,648462
3,904849;4,362936;-9,056599
3,904849;4,829145;-8,601912
2,724746;2,628449;8,824042
2,438897;2,628449;8,824042
2,177565;3,713994;8,648462
2,432264;2,628449;8,648462
2,470047;3,713994;8,824042
2,184198;3,713994;8,824042
4,526803;4,196573;-4,597469
3,862046;4,279492;5,326849
4,041101;3,563001;8,823182
4,041101;2,765811;8,823182
2,639007;3,563001;8,823182
2,823843;2,765811;8,823182
4,041101;3,563001;8,926309
4,041101;2,765811;8,926309
2,639007;3,563001;8,926309
2,823843;2,765811;8,926309
-0,006635;2,628449;8,648462
2,438897;2,628449;8,824042
2,432264;2,628449;8,648462
4,052382;4,495627;2,733402
4,052382;5,355114;2,733402
5,128808;4,495627;2,733402
5,128808;5,355114;2,733402
4,395640;4,888192;3,240461
4,395640;4,495627;3,240461
4,052382;4,888192;3,240461
4,052382;4,495627;3,240461
4,052382;4,495627;2,910492
5,128808;5,355114;2,910492
4,052382;5,355114;2,910492
5,128808;4,495627;2,910492
4,052382;4,889234;2,910492
3,799908;4,821093;3,316702
3,865204;4,451955;3,297912
3,865281;4,454206;2,910408
3,799986;4,822134;2,910408
4,245414;2,951850;8,176167
4,245414;3,381686;8,176167
4,319219;2,951850;7,459540
4,319219;3,381686;7,459540
4,400729;3,008151;8,110568
4,400729;3,325386;8,110568
4,457717;3,008151;7,556965
4,457717;3,325386;7,556965
4,086484;2,360983;-9,313989
4,654630;2,360983;-8,862351
4,660780;2,360983;-7,792061
4,086484;1,613428;-9,313989
4,654630;1,613428;-8,862351
4,660780;1,613428;-8,094522
4,452747;2,360983;-9,169447
4,452747;1,613428;-9,169447
3,455657;3,905798;-9,207106
3,896210;4,020767;-9,059276
1,725722;4,020767;-9,207106
1,724368;4,020767;-9,059276
3,896210;2,936842;-9,059276
1,900031;2,936842;-9,059276
2,007051;3,064745;-9,207106
3,896210;4,020767;-9,207106
3,765163;3,064745;-9,207106
3,765163;3,905798;-9,207106
3,896210;2,936842;-9,207106
1,900031;2,936842;-9,207106
3,455657;3,905798;-9,324739
1,875644;3,905798;-9,324739
3,765163;3,905798;-9,324739
3,765163;3,064745;-9,324739
2,007051;3,064745;-9,324739
1,875644;3,905798;-9,207106
2,399650;3,064745;-9,324739
2,399650;3,905798;-9,324739
3,455657;3,064745;-9,324739
2,399650;3,905798;-9,207106
3,896210;4,020767;-9,059276
3,455657;3,064745;-9,207106
2,399650;3,064745;-9,207106
4,029542;4,429632;0,836742
4,021749;4,472489;-0,037407
4,323743;4,181148;0,821937
4,323826;4,429970;0,834136
4,315951;4,224004;-0,052212
4,316034;4,472827;-0,040014
4,044633;4,599676;-2,724776
4,033034;4,634149;-3,599253
4,325611;4,336293;-2,738885
4,338524;4,584894;-2,729256
4,314012;4,370767;-3,613364
4,326925;4,619367;-3,603734
-3,782132;4,074887;8,824042
-4,182036;1,623419;8,824042
-4,526807;2,350545;-7,052262
-3,904852;4,829145;-6,049700
-4,526807;4,344401;-8,601912
-4,526807;2,359934;-8,601912
-4,526807;3,836167;5,326849
-4,526807;4,254219;-6,045165
-3,904852;1,623419;-9,056599
-3,732745;0,979451;8,322783
-4,178474;3,713994;8,824042
-0,000002;4,372440;3,551375
-0,000002;4,829145;-6,056858
-0,000002;4,074887;8,824042
-3,904852;0,979451;-3,417572
-3,904852;1,623419;-7,196887
-4,526807;1,623419;3,429426
-4,347128;1,623419;7,222084
-4,360180;2,341036;7,075515
-4,458241;3,369284;6,049644
-4,526807;3,510504;5,326052
-4,526807;3,368690;4,591169
-4,526807;2,350545;3,575996
-3,849308;0,979451;7,210686
-2,419714;4,334385;4,256731
-3,905359;4,372440;3,551375
-3,904852;0,979451;3,431371
-4,526807;3,368690;-6,037090
-4,526807;3,510504;-5,302206
-4,526807;3,369284;-4,578614
-4,526807;2,341036;-3,552743
-4,526807;1,623419;-3,406175
-0,000002;1,623419;-9,056599
-0,000002;0,979451;8,322783
-4,180035;2,628449;8,824042
-0,000002;7,832829;-3,736071
-3,156790;7,832829;-3,736071
-3,156790;7,510612;2,046942
-0,000002;7,510612;2,046942
-0,000002;7,065702;2,225282
-3,904852;4,843650;-4,611828
-3,250625;7,386158;-3,451633
-3,249408;7,064973;2,230429
-2,719433;0,979451;-3,417123
-2,719433;1,623419;-7,196887
-2,719433;0,979451;7,211135
-2,719433;0,979451;3,431371
-0,000002;0,979451;-3,409439
-0,000002;0,979451;3,173435
-0,000002;2,934072;-9,056599
-1,328746;2,934072;-9,056599
-1,328746;3,906274;-9,056599
-0,000002;3,906274;-9,056599
-0,000002;2,934072;-8,910164
-1,328746;2,934072;-8,910164
-1,328746;3,906274;-8,910164
-0,000002;3,906274;-8,910164
-0,000002;3,058541;-8,910164
-1,178103;3,058541;-8,910164
-1,178103;3,781805;-8,910164
-0,000002;3,781805;-8,910164
-4,398981;2,955934;6,666920
-4,526807;2,955637;3,980431
-2,719433;1,623419;3,429426
-2,719433;1,623419;7,222084
-2,719433;2,341036;7,075515
-2,719433;2,955934;6,666920
-2,719433;3,510504;5,326052
-2,719433;2,955637;3,980431
-2,719433;2,350545;3,575996
-2,719433;3,369284;6,049644
-2,719433;3,368690;4,591169
-4,526807;2,955934;-3,961339
-4,526807;2,955637;-6,647827
-2,719433;1,623419;-7,198832
-2,719433;1,623419;-3,406175
-2,719433;2,341036;-3,552743
-2,719433;2,955934;-3,961339
-2,719433;3,510504;-5,302206
-2,719433;2,955637;-6,647827
-2,719433;2,350545;-7,052262
-2,719433;3,369284;-4,578614
-2,719433;3,368690;-6,037090
-3,323947;4,846495;3,359380
-0,000002;4,846495;3,359380
-0,000002;5,248960;-5,776828
-3,825691;4,851155;2,820944
-3,241179;5,248960;-5,776828
-3,825652;5,020471;-0,346714
-3,825691;5,047895;-0,891867
-2,839084;6,678166;2,386905
-0,000002;7,014489;-4,261814
-3,324106;6,721993;1,816635
-2,768819;7,014489;-4,261814
-3,324106;6,845386;-0,348845
-3,324106;6,875198;-0,891867
-0,000002;6,678165;2,386905
-3,825691;5,245335;-3,941135
-3,324106;7,009444;-3,126289
-0,000002;4,334385;4,254632
-2,419714;4,279492;5,326849
-0,000002;4,279492;5,326849
-0,000002;3,713994;8,824042
-0,000002;2,628449;8,824042
-4,200171;3,713994;8,648462
-4,200171;2,628449;8,648462
0,006631;3,713994;8,648462
0,006631;2,628449;8,648462
-3,904852;4,362936;-9,056599
-3,904852;4,829145;-8,601912
-0,000002;4,829145;-8,601912
-0,000002;4,362898;-9,056599
-0,000002;1,623419;8,824042
-2,724750;2,628449;8,824042
-2,438900;2,628449;8,824042
-2,177569;3,713994;8,648462
-2,432267;2,628449;8,648462
-2,470051;3,713994;8,824042
-2,184201;3,713994;8,824042
-0,000002;1,621063;-7,204318
-4,526807;4,196573;-4,597469
-3,862049;4,279492;5,326849
-4,041105;3,563001;8,823182
-4,041105;2,765811;8,823182
-2,639010;3,563001;8,823182
-2,823846;2,765811;8,823182
-4,041105;3,563001;8,926309
-4,041105;2,765811;8,926309
-2,639010;3,563001;8,926309
-2,823846;2,765811;8,926309
-0,000002;2,628449;8,824042
0,006631;2,628449;8,648462
-2,438900;2,628449;8,824042
-2,432267;2,628449;8,648462
-4,052385;4,495627;2,733402
-4,052385;5,355114;2,733402
-5,128811;4,495627;2,733402
-5,128811;5,355114;2,733402
-4,395644;4,888192;3,240461
-4,395644;4,495627;3,240461
-4,052385;4,888192;3,240461
-4,052385;4,495627;3,240461
-4,052385;4,495627;2,910492
-5,128811;5,355114;2,910492
-4,052385;5,355114;2,910492
-5,128811;4,495627;2,910492
-4,052385;4,889234;2,910492
-3,799911;4,821093;3,316702
-3,865207;4,451955;3,297912
-3,865284;4,454206;2,910408
-3,799989;4,822134;2,910408
-4,245418;2,951850;8,176167
-4,245418;3,381686;8,176167
-4,319222;2,951850;7,459540
-4,319222;3,381686;7,459540
-4,400733;3,008151;8,110568
-4,400733;3,325386;8,110568
-4,457721;3,008151;7,556965
-4,457721;3,325386;7,556965
-4,086488;2,360983;-9,313989
-0,000002;2,361021;-9,313989
-4,654634;2,360983;-8,862351
-4,660784;2,360983;-7,792061
-0,000002;2,361021;-7,796789
-4,086488;1,613428;-9,313989
-0,000002;1,613466;-9,313989
-4,654634;1,613428;-8,862351
-4,660784;1,613428;-8,094522
-0,000002;1,613466;-8,093424
-4,452751;2,360983;-9,169447
-4,452751;1,613428;-9,169447
-3,455661;3,905798;-9,207106
-3,896214;4,020767;-9,059276
-1,725726;4,020767;-9,207106
-1,724371;4,020767;-9,059276
-3,896214;2,936842;-9,059276
-1,900034;2,936842;-9,059276
-2,007054;3,064745;-9,207106
-3,896214;4,020767;-9,207106
-3,765166;3,064745;-9,207106
-3,765166;3,905798;-9,207106
-3,896214;2,936842;-9,207106
-1,900034;2,936842;-9,207106
-3,455661;3,905798;-9,324739
-1,875648;3,905798;-9,324739
-3,765166;3,905798;-9,324739
-3,765166;3,064745;-9,324739
-2,007054;3,064745;-9,324739
-1,875648;3,905798;-9,207106
-2,399654;3,064745;-9,324739
-2,399654;3,905798;-9,324739
-3,455661;3,064745;-9,324739
-2,399654;3,905798;-9,207106
-3,896214;4,020767;-9,059276
-3,455661;3,064745;-9,207106
-2,399654;3,064745;-9,207106
-4,029546;4,429632;0,836742
-4,021753;4,472489;-0,037407
-4,323747;4,181148;0,821937
-4,323830;4,429970;0,834136
-4,315955;4,224004;-0,052212
-4,316038;4,472827;-0,040014
-4,044637;4,599676;-2,724776
-4,033038;4,634149;-3,599253
-4,325615;4,336293;-2,738885
-4,338528;4,584894;-2,729256
-4,314016;4,370767;-3,613364
-4,326929;4,619367;-3,603734
-3,263345;4,847198;3,363049
0,472129;6,668963;2,393625
-0,706243;6,668963;2,393625
-0,030182;6,668963;2,393625
-2,596701;4,847198;3,363049
-1,983005;4,847198;3,363049
1,669197;6,668963;2,393625
-0,583868;4,847198;3,363049
3,205371;5,267744;-5,774811
-0,126228;7,007047;-4,273585
1,052144;7,007047;-4,273585
0,376083;7,007047;-4,273585
2,635281;5,267744;-5,774811
2,110470;5,267744;-5,774811
-1,323296;7,007047;-4,273585
0,913977;5,267744;-5,774811
0,377324;5,158963;3,414522
0,377324;5,295920;3,361114
0,377324;5,105554;3,277566
0,377324;5,242511;3,224158
2,782773;5,158963;3,414522
2,782773;5,295920;3,361114
2,782773;5,105554;3,277566
2,782773;5,242511;3,224158
2,215895;5,105554;3,277566
1,928981;5,105554;3,277566
1,928981;5,158963;3,414522
2,215895;5,158963;3,414522
2,976658;4,644446;3,457381
2,868008;4,505210;3,511679
2,868008;4,558619;3,648635
2,976658;4,697854;3,594338
-2,844395;5,158963;3,414522
-2,844395;5,295920;3,361114
-2,844395;5,105554;3,277566
-2,844395;5,242511;3,224158
-0,438946;5,158963;3,414522
-0,438946;5,295920;3,361114
-0,438946;5,105554;3,277566
-0,438946;5,242511;3,224158
-1,005824;5,105554;3,277566
-1,292738;5,105554;3,277566
-1,292738;5,158963;3,414522
-1,005824;5,158963;3,414522
-0,245061;4,644446;3,457381
-0,353712;4,505210;3,511679
-0,353712;4,558619;3,648635
-0,245061;4,697854;3,594338
-1,553196;1,043061;-3,684680
-1,553196;1,044665;-9,081653
-1,315106;1,138992;-3,707552
-1,315106;1,142923;-9,073206
-1,216486;1,370590;-3,762768
-1,216486;1,380138;-9,052815
-1,315106;1,602189;-3,817985
-1,315106;1,617353;-9,032426
-1,553196;1,698120;-3,840857
-1,553196;1,715610;-9,023980
-1,791286;1,602188;-3,817985
-1,791286;1,617353;-9,032426
-1,889906;1,370590;-3,762768
-1,889906;1,380138;-9,052815
-1,791286;1,138992;-3,707552
-1,791286;1,142923;-9,073206
-1,553196;1,015417;-9,415757
-1,315106;1,111686;-9,437161
-1,216486;1,344100;-9,488838
-1,315106;1,576514;-9,540511
-1,553196;1,672783;-9,561916
-1,791286;1,576514;-9,540511
-1,889906;1,344100;-9,488838
-1,791286;1,111686;-9,437161
-1,553196;0,927354;-9,647294
-1,315106;0,993395;-9,720535
-1,216486;1,152834;-9,897356
-1,315106;1,312273;-10,074177
-1,553196;1,378315;-10,147419
-1,791286;1,312273;-10,074177
-1,889906;1,152834;-9,897356
-1,791286;0,993395;-9,720535
-1,553196;1,321579;-9,701982
3,939287;2,324515;9,196185
4,507432;2,324515;8,744548
4,513583;2,324515;7,674258
3,939287;1,710741;9,196185
4,507432;1,710741;8,744548
4,513583;1,710741;7,976719
4,305550;2,324515;9,051644
4,305550;1,710741;9,051644
-3,939291;2,324515;9,196185
-0,000002;2,324553;9,196185
-4,507436;2,324515;8,744548
-4,513587;2,324515;7,674258
-0,000002;2,324553;7,678987
-3,939291;1,710741;9,196185
-0,000002;1,710779;9,196185
-4,507436;1,710741;8,744548
-4,513587;1,710741;7,976719
-0,000002;1,710779;7,975621
-4,305553;2,324515;9,051644
-4,305553;1,710741;9,051644
3,498884;3,218758;5,014809
3,498884;3,215967;5,654572
4,642956;2,919732;5,594296
3,498884;-0,000311;5,640577
3,376667;0,299007;5,061143
3,498884;0,002481;5,000813
4,247459;0,971987;5,451582
3,376667;0,296737;5,582831
4,533044;0,592931;5,120949
4,531678;0,002691;5,000863
4,642956;0,298716;5,061090
3,498884;1,296339;3,718159
4,247459;1,738630;4,691561
4,533044;1,815968;4,311400
4,531678;1,936054;3,721160
4,642956;1,875827;4,017185
3,498884;1,922108;6,937227
4,247459;1,733113;5,964930
4,247459;1,479818;5,963825
3,376667;1,864362;6,640180
4,533044;1,402480;6,343986
3,376667;2,724167;4,589709
3,498884;2,976501;4,422693
4,247459;2,150541;4,969384
3,376667;2,356882;4,219214
4,533044;2,474042;4,755256
4,642956;2,724410;4,589540
3,376667;0,494281;6,065677
4,533044;0,744406;5,900130
4,531678;0,242130;6,232579
4,642956;0,494038;6,065845
3,498884;0,249869;4,410823
4,247459;1,071026;4,964701
4,247459;1,250915;4,786376
3,376667;0,500745;4,580035
4,533044;1,036786;4,462875
4,531678;0,704337;3,960599
4,642956;0,871071;4,212507
4,531678;2,968394;6,244438
4,642956;2,717951;6,075511
3,498884;2,968579;6,244563
3,376667;2,347208;6,442636
3,376667;2,717702;6,075351
4,533044;2,181661;6,192511
4,531678;2,976318;4,422807
3,376667;2,921711;5,072555
4,247459;2,246454;5,203811
4,533044;2,627274;5,129781
4,531678;3,218539;5,014851
4,642956;2,922000;5,072492
3,498884;0,241944;6,232703
4,247459;1,067904;5,686012
4,533044;0,591174;5,525605
4,531678;-0,000091;5,640535
4,642956;0,296448;5,582894
3,498884;0,704214;3,960413
3,376667;1,354085;4,015206
4,247459;1,485342;4,690462
3,376667;0,871240;4,212750
4,533044;1,411312;4,309643
4,531678;1,296382;3,718378
4,642956;1,354023;4,014917
4,531678;2,514110;6,694787
4,642956;2,347376;6,442879
3,498884;2,514234;6,694973
4,247459;1,967543;5,869013
4,533044;1,807136;6,345743
4,531678;1,922066;6,937008
4,642956;1,864425;6,640469
3,498884;1,936098;3,720942
3,498884;2,526095;3,968348
4,247459;1,972216;4,789505
3,376667;1,875774;4,017476
4,533044;2,189149;4,467878
4,531678;2,525969;3,968523
4,642956;2,357042;4,218966
4,531678;1,282394;6,934226
4,642956;1,342621;6,638201
3,498884;1,282349;6,934444
3,376667;0,861565;6,436172
3,498884;0,692353;6,687038
4,247459;1,246231;5,865880
3,376667;1,342674;6,637910
4,533044;1,029299;6,187508
4,531678;0,692479;6,686863
4,642956;0,861405;6,436420
4,247459;0,973083;5,198291
4,533044;0,749409;4,747768
4,531678;0,250054;4,410948
4,642956;0,500497;4,579875
4,531678;3,215756;5,654523
4,247459;2,245364;5,457094
4,247459;2,147412;5,690685
4,533044;2,625508;5,534442
3,376667;2,919441;5,594243
4,461647;1,609204;5,327708
4,533044;2,469039;5,907618
3,498883;3,218758;-5,633308
3,498883;3,215967;-4,993545
4,642956;2,919732;-5,053822
3,498883;-0,000311;-5,007540
3,376666;0,299007;-5,586974
3,498883;0,002481;-5,647304
4,247459;0,971987;-5,196535
3,376666;0,296737;-5,065286
4,533044;0,592931;-5,527168
4,531678;0,002691;-5,647254
4,642956;0,298716;-5,587027
3,498883;1,296339;-6,929958
4,247459;1,738630;-5,956556
4,533044;1,815968;-6,336717
4,531678;1,936054;-6,926957
4,642956;1,875827;-6,630932
3,498883;1,922108;-3,710890
4,247459;1,733113;-4,683187
4,247459;1,479818;-4,684292
3,376666;1,864362;-4,007937
4,533044;1,402480;-4,304131
3,376666;2,724167;-6,058408
3,498883;2,976501;-6,225424
4,247459;2,150541;-5,678733
3,376666;2,356882;-6,428903
4,533044;2,474042;-5,892861
4,642956;2,724410;-6,058577
3,376666;0,494281;-4,582440
4,533044;0,744406;-4,747987
4,531678;0,242130;-4,415538
4,642956;0,494038;-4,582272
3,498883;0,249869;-6,237294
4,247459;1,071026;-5,683416
4,247459;1,250915;-5,861741
3,376666;0,500745;-6,068082
4,533044;1,036786;-6,185242
4,531678;0,704337;-6,687518
4,642956;0,871071;-6,435610
4,531678;2,968394;-4,403679
4,642956;2,717951;-4,572606
3,498883;2,968579;-4,403554
3,376666;2,347208;-4,205482
3,376666;2,717702;-4,572766
4,533044;2,181661;-4,455606
4,531678;2,976318;-6,225310
3,376666;2,921711;-5,575562
4,247459;2,246454;-5,444306
4,533044;2,627274;-5,518336
4,531678;3,218539;-5,633266
4,642956;2,922000;-5,575625
3,498883;0,241944;-4,415414
4,247459;1,067904;-4,962105
4,533044;0,591174;-5,122512
4,531678;-0,000091;-5,007582
4,642956;0,296448;-5,065223
3,498883;0,704214;-6,687704
3,376666;1,354085;-6,632911
4,247459;1,485342;-5,957655
3,376666;0,871240;-6,435367
4,533044;1,411312;-6,338474
4,531678;1,296382;-6,929739
4,642956;1,354023;-6,633200
4,531678;2,514110;-3,953330
4,642956;2,347376;-4,205238
3,498883;2,514234;-3,953144
4,247459;1,967543;-4,779104
4,533044;1,807136;-4,302374
4,531678;1,922066;-3,711109
4,642956;1,864425;-4,007648
3,498883;1,936098;-6,927176
3,498883;2,526095;-6,679770
4,247459;1,972216;-5,858612
3,376666;1,875774;-6,630641
4,533044;2,189149;-6,180239
4,531678;2,525969;-6,679595
4,642956;2,357042;-6,429151
4,531678;1,282394;-3,713892
4,642956;1,342621;-4,009916
3,498883;1,282349;-3,713673
3,376666;0,861565;-4,211946
3,498883;0,692353;-3,961079
4,247459;1,246231;-4,782237
3,376666;1,342674;-4,010207
4,533044;1,029299;-4,460609
4,531678;0,692479;-3,961254
4,642956;0,861405;-4,211697
4,247459;0,973083;-5,449826
4,533044;0,749409;-5,900349
4,531678;0,250054;-6,237169
4,642956;0,500497;-6,068243
4,531678;3,215756;-4,993594
4,247459;2,245364;-5,191023
4,247459;2,147412;-4,957432
4,533044;2,625508;-5,113675
3,376666;2,919441;-5,053874
4,461647;1,609204;-5,320409
4,533044;2,469039;-4,740499
-3,498884;3,218758;-4,995471
-3,498884;3,215967;-5,635235
-4,642956;2,919732;-5,574959
-3,498884;-0,000311;-5,621240
-3,376667;0,299007;-5,041806
-3,498884;0,002481;-4,981476
-4,247459;0,971987;-5,432245
-3,376667;0,296737;-5,563494
-4,533044;0,592931;-5,101612
-4,531678;0,002691;-4,981526
-4,642956;0,298716;-5,041753
-3,498884;1,296339;-3,698821
-4,247460;1,738630;-4,672224
-4,533044;1,815968;-4,292063
-4,531679;1,936054;-3,701823
-4,642957;1,875827;-3,997848
-3,498883;1,922108;-6,917890
-4,247459;1,733113;-5,945593
-4,247459;1,479818;-5,944488
-3,376667;1,864362;-6,620842
-4,533044;1,402480;-6,324649
-3,376667;2,724167;-4,570372
-3,498884;2,976501;-4,403356
-4,247460;2,150541;-4,950047
-3,376667;2,356882;-4,199877
-4,533044;2,474042;-4,735919
-4,642957;2,724410;-4,570204
-3,376667;0,494281;-6,046340
-4,533044;0,744406;-5,880794
-4,531678;0,242130;-6,213243
-4,642956;0,494038;-6,046509
-3,498884;0,249869;-4,391486
-4,247460;1,071026;-4,945364
-4,247460;1,250915;-4,767039
-3,376667;0,500745;-4,560698
-4,533044;1,036786;-4,443538
-4,531679;0,704337;-3,941262
-4,642957;0,871071;-4,193171
-4,531678;2,968394;-6,225101
-4,642956;2,717951;-6,056174
-3,498883;2,968579;-6,225225
-3,376667;2,347208;-6,423298
-3,376667;2,717702;-6,056014
-4,533044;2,181661;-6,173174
-4,531679;2,976318;-4,403470
-3,376667;2,921711;-5,053217
-4,247459;2,246454;-5,184474
-4,533044;2,627274;-5,110444
-4,531678;3,218539;-4,995514
-4,642956;2,922000;-5,053155
-3,498883;0,241944;-6,213366
-4,247459;1,067904;-5,666675
-4,533044;0,591174;-5,506268
-4,531678;-0,000091;-5,621198
-4,642956;0,296448;-5,563557
-3,498884;0,704214;-3,941076
-3,376667;1,354085;-3,995869
-4,247460;1,485342;-4,671125
-3,376667;0,871240;-4,193413
-4,533044;1,411312;-4,290306
-4,531679;1,296382;-3,699041
-4,642957;1,354023;-3,995580
-4,531678;2,514110;-6,675450
-4,642956;2,347376;-6,423542
-3,498883;2,514234;-6,675636
-4,247459;1,967543;-5,849676
-4,533044;1,807136;-6,326406
-4,531678;1,922066;-6,917671
-4,642956;1,864425;-6,621132
-3,498884;1,936098;-3,701604
-3,498884;2,526095;-3,949010
-4,247460;1,972216;-4,770168
-3,376667;1,875774;-3,998138
-4,533044;2,189149;-4,448541
-4,531679;2,525969;-3,949186
-4,642957;2,357042;-4,199629
-4,531678;1,282394;-6,914888
-4,642956;1,342621;-6,618864
-3,498883;1,282349;-6,915107
-3,376667;0,861565;-6,416834
-3,498883;0,692353;-6,667701
-4,247459;1,246231;-5,846543
-3,376666;1,342674;-6,618573
-4,533044;1,029299;-6,168171
-4,531678;0,692479;-6,667526
-4,642956;0,861405;-6,417083
-4,247459;0,973083;-5,178955
-4,533044;0,749409;-4,728431
-4,531679;0,250054;-4,391611
-4,642956;0,500497;-4,560537
-4,531678;3,215756;-5,635186
-4,247459;2,245364;-5,437757
-4,247459;2,147412;-5,671349
-4,533044;2,625508;-5,515105
-3,376667;2,919441;-5,574905
-4,461647;1,609204;-5,308371
-4,533044;2,469039;-5,888281
-3,498888;3,218758;5,652647
-3,498888;3,215967;5,012883
-4,642960;2,919732;5,073159
-3,498888;-0,000311;5,026878
-3,376671;0,299007;5,606312
-3,498888;0,002481;5,666642
-4,247463;0,971987;5,215873
-3,376670;0,296737;5,084624
-4,533048;0,592931;5,546506
-4,531682;0,002691;5,666592
-4,642960;0,298716;5,606365
-3,498888;1,296339;6,949297
-4,247464;1,738630;5,975894
-4,533048;1,815968;6,356055
-4,531682;1,936054;6,946295
-4,642961;1,875827;6,650270
-3,498887;1,922108;3,730228
-4,247463;1,733113;4,702525
-4,247463;1,479818;4,703630
-3,376670;1,864362;4,027276
-4,533048;1,402480;4,323469
-3,376671;2,724167;6,077746
-3,498888;2,976501;6,244762
-4,247464;2,150541;5,698071
-3,376671;2,356882;6,448241
-4,533048;2,474042;5,912199
-4,642961;2,724410;6,077914
-3,376670;0,494281;4,601778
-4,533048;0,744406;4,767324
-4,531682;0,242130;4,434875
-4,642960;0,494038;4,601609
-3,498888;0,249869;6,256632
-4,247464;1,071026;5,702754
-4,247464;1,250915;5,881079
-3,376671;0,500745;6,087420
-4,533048;1,036786;6,204580
-4,531682;0,704337;6,706856
-4,642961;0,871071;6,454947
-4,531682;2,968394;4,423017
-4,642960;2,717951;4,591944
-3,498887;2,968579;4,422893
-3,376670;2,347208;4,224820
-3,376670;2,717702;4,592104
-4,533048;2,181661;4,474944
-4,531682;2,976318;6,244648
-3,376671;2,921711;5,594901
-4,247463;2,246454;5,463644
-4,533048;2,627274;5,537674
-4,531682;3,218539;5,652604
-4,642960;2,922000;5,594963
-3,498887;0,241944;4,434752
-4,247463;1,067904;4,981443
-4,533048;0,591174;5,141850
-4,531682;-0,000091;5,026920
-4,642960;0,296448;5,084561
-3,498888;0,704214;6,707043
-3,376671;1,354085;6,652249
-4,247464;1,485342;5,976993
-3,376671;0,871240;6,454705
-4,533048;1,411312;6,357812
-4,531682;1,296382;6,949077
-4,642961;1,354023;6,652538
-4,531682;2,514110;3,972668
-4,642960;2,347376;4,224576
-3,498887;2,514234;3,972482
-4,247463;1,967543;4,798442
-4,533048;1,807136;4,321712
-4,531682;1,922066;3,730447
-4,642960;1,864425;4,026986
-3,498888;1,936098;6,946514
-3,498888;2,526095;6,699108
-4,247464;1,972216;5,877950
-3,376671;1,875774;6,649980
-4,533048;2,189149;6,199577
-4,531682;2,525969;6,698933
-4,642961;2,357042;6,448489
-4,531682;1,282394;3,733229
-4,642960;1,342621;4,029254
-3,498887;1,282349;3,733011
-3,376670;0,861565;4,231284
-3,498887;0,692353;3,980417
-4,247463;1,246231;4,801575
-3,376670;1,342674;4,029545
-4,533048;1,029299;4,479947
-4,531682;0,692479;3,980592
-4,642960;0,861405;4,231035
-4,247463;0,973083;5,469163
-4,533048;0,749409;5,919687
-4,531682;0,250054;6,256507
-4,642960;0,500497;6,087581
-4,531682;3,215756;5,012932
-4,247463;2,245364;5,210361
-4,247463;2,147412;4,976769
-4,533048;2,625508;5,133013
-3,376671;2,919441;5,073213
-4,461651;1,609204;5,339747
-4,533048;2,469039;4,759837
